case_label,intensity_w_cm2,harmonic_order,nearest_harmonic_order,mean_intensity,normalized_intensity,display_intensity,display_scale,display_floor,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,spectrum_model,frequency_grid,driver_sampling,normalization_scope,claim_level,mechanism,processing
BSV - 2e13 W/cm^2,20000000000000.0,28.159315677459517,29.0,0.0005005548189567099,0.00015173017060414421,15.173017060414422,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.19931470541045,29.0,0.00028653434462552215,8.6855431907723e-05,8.6855431907723,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.23931373336139,29.0,0.0001255375602925633,3.80534453351572e-05,3.8053445335157203,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.279312761312323,29.0,0.00018413611704833787,5.581607327717138e-05,5.581607327717138,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.319311789263264,29.0,6.775007711809997e-05,2.0536673247895094e-05,2.0536673247895094,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.359310817214197,29.0,0.0001996803702725393,6.052790923259763e-05,6.052790923259763,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.39930984516514,29.0,8.770129647749373e-05,2.6584366332682523e-05,2.6584366332682525,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.439308873116076,29.0,0.00016131956814809443,4.8899830088368634e-05,4.889983008836864,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.479307901067013,29.0,0.00022149813968359232,6.714139840415479e-05,6.714139840415479,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.519306929017944,29.0,0.00010125006855381885,3.0691324093876846e-05,3.0691324093876844,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.55930595696888,29.0,0.0002499908408664949,7.577821948294375e-05,7.577821948294375,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.59930498491982,29.0,0.00023359458764398835,7.080812189422226e-05,7.080812189422226,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.63930401287076,29.0,0.00015326446920432504,4.6458136410303986e-05,4.645813641030399,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.679303040821694,29.0,0.0006607506186163556,0.0002002893595119379,20.02893595119379,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.71930206877263,29.0,0.00048463741317595173,0.00014690522315937953,14.690522315937953,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.759301096723572,29.0,0.0017246192390669387,0.0005227734534975017,52.27734534975017,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.799300124674502,29.0,0.0003211525613079659,9.73490436447677e-05,9.734904364476769,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.83929915262544,29.0,0.0008245323844996385,0.0002499355407855772,24.993554078557718,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.879298180576374,29.0,0.0011694757270604903,0.0003544961408105831,35.449614081058314,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.919297208527315,29.0,7.954087258738005e-05,2.4110746137336518e-05,2.4110746137336516,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.959296236478252,29.0,0.04137111537686101,0.012540577288414314,1254.0577288414313,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,28.99929526442919,29.0,0.11463779949800497,0.034749466425614974,3474.9466425614974,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.039294292380127,29.0,0.06164860551159167,0.01868717087027057,1868.717087027057,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.079293320331065,29.0,0.004920264838108199,0.0014914502768343023,149.14502768343024,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.119292348281995,29.0,0.00041442949076501604,0.000125623518055877,12.562351805587701,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.159291376232936,29.0,0.000146682148294635,4.446287707651088e-05,4.446287707651088,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.19929040418387,29.0,1.537898333070035e-05,4.661738686981378e-06,0.4661738686981378,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.23928943213481,29.0,0.00012714543750551197,3.8540831480674094e-05,3.8540831480674096,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.27928846008575,29.0,0.0006521346898366242,0.00019767766486001836,19.767766486001836,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.319287488036682,29.0,0.0003543278982256187,0.00010740528392002267,10.740528392002267,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.359286515987623,29.0,0.0001548919180629238,4.6951455191010933e-05,4.695145519101093,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.39928554393856,29.0,6.805268798403272e-05,2.0628401858979774e-05,2.0628401858979775,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.43928457188949,29.0,0.00011623419082851457,3.523337092469472e-05,3.523337092469472,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.47928359984043,29.0,1.770777870787613e-05,5.367652418103768e-06,0.5367652418103768,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.519282627791366,29.0,0.00017827828960169625,5.404042528780412e-05,5.404042528780412,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.559281655742303,29.0,6.052515341407029e-05,1.8346625595373827e-05,1.8346625595373827,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.599280683693244,29.0,5.0858070843628076e-05,1.5416301019306967e-05,1.5416301019306966,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.63927971164418,29.0,0.000170606907801792,5.171504547886523e-05,5.171504547886523,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.679278739595116,29.0,3.991973460832433e-05,1.2100628968506739e-05,1.210062896850674,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.719277767546046,29.0,0.00017958515818517178,5.443656849853424e-05,5.443656849853424,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.759276795496987,29.0,7.629610544166223e-05,2.3127179395103103e-05,2.31271793951031,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.799275823447925,29.0,0.00012601902908685727,3.8199390073939374e-05,3.8199390073939377,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.83927485139886,29.0,0.00010839117230526404,3.2855963908487e-05,3.2855963908487,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.8792738793498,29.0,0.0001528883547586225,4.634412710132945e-05,4.634412710132945,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.919272907300734,29.0,9.070181867975475e-05,2.7493896574743707e-05,2.749389657474371,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.959271935251675,29.0,0.00013269112914023092,4.022186361938706e-05,4.022186361938706,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,29.999270963202612,29.0,0.0001180830123997044,3.579379308384591e-05,3.579379308384591,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.039269991153542,31.0,0.0002256468691308988,6.839897780003847e-05,6.839897780003847,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.07926901910448,31.0,8.321070169113914e-06,2.522315935345936e-06,0.2522315935345936,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.11926804705542,31.0,0.0002984914034138544,9.04799031967195e-05,9.04799031967195,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.159267075006355,31.0,0.0003968653265412276,0.00012029939863225578,12.029939863225579,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.199266102957296,31.0,0.00020789128278653936,6.301683374072963e-05,6.301683374072963,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.23926513090823,31.0,0.00018810767269090918,5.701994704361955e-05,5.7019947043619545,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.279264158859167,31.0,0.00019370571201402656,5.8716847022158696e-05,5.87168470221587,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.319263186810108,31.0,0.0001565100193464242,4.744194049751946e-05,4.744194049751946,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.35926221476104,31.0,0.00012043284303118925,3.650608310504512e-05,3.6506083105045124,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.399261242711976,31.0,0.00012755124983716682,3.866384293113539e-05,3.8663842931135393,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.43926027066291,31.0,0.00015239995286855877,4.619608077494064e-05,4.619608077494064,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.47925929861385,31.0,0.0001608963035461058,4.8771528436205375e-05,4.877152843620538,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,30.51925832656479,31.0,0.00022793356337327445,6.909212966747695e-05,6.9092129667476945,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
