case_label,intensity_w_cm2,harmonic_order,nearest_harmonic_order,mean_intensity,raw_normalized_intensity,display_metric,normalized_intensity,display_intensity,display_scale,display_floor,display_frequency_rolloff,display_rolloff_reference_order,display_frequency_rolloff_power,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,bsv_tail_quantile,spectrum_model,frequency_grid,driver_sampling,normalization_scope,claim_level,mechanism,processing
BSV - 1e13 W/cm^2,10000000000000.0,1.5999611180374724,1.0,2.6473370334191463e-05,9.699478807618464e-06,2.6473370334191463e-05,2.8056255429706087e-06,0.2805625542970609,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.6399601459884094,1.0,9.77530018794799e-07,3.581535551166765e-07,9.77530018794799e-07,1.0359780999282387e-07,0.010359780999282387,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.679959173939346,1.0,1.426801841582879e-05,5.227605722430507e-06,1.426801841582879e-05,1.5121126025772e-06,0.15121126025772,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.719958201890283,1.0,9.291088559181386e-06,3.404127069649841e-06,9.291088559181386e-06,9.846617583849632e-07,0.09846617583849632,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.7599572298412198,1.0,2.3747324098768735e-06,8.700692957714008e-07,2.3747324098768735e-06,2.5167214535829867e-07,0.025167214535829867,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.7999562577921564,1.0,1.3205819637712305e-05,4.8384306983304355e-06,1.3205819637712305e-05,1.39954166861694e-06,0.13995416686169398,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.8399552857430932,1.0,6.529488306895242e-07,2.3923147169337264e-07,6.529488306895242e-07,6.9198968416549e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.87995431369403,1.0,7.614235990317307e-06,2.7897513498272954e-06,7.614235990317307e-06,8.069503321626387e-07,0.08069503321626387,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.919953341644967,1.0,5.536158390037322e-06,2.028372296459478e-06,5.536158390037322e-06,5.86717414252277e-07,0.0586717414252277,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.9599523695959038,1.0,1.2421157993030552e-06,4.550941463009611e-07,1.2421157993030552e-06,1.3163838868491546e-07,0.013163838868491545,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,1.9999513975468404,1.0,7.957184570966756e-06,2.9154029932758043e-06,7.957184570966756e-06,8.432957345669902e-07,0.08432957345669902,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.0399504254977776,3.0,4.5945280083612083e-07,1.683371874662746e-07,4.5945280083612083e-07,4.8692421763553975e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.079949453448714,3.0,4.778945599653844e-06,1.7509399438550812e-06,4.778945599653844e-06,5.064686389982962e-07,0.05064686389982962,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.1199484813996508,3.0,3.6537078452778076e-06,1.3386683058156138e-06,3.6537078452778076e-06,3.872168873044476e-07,0.03872168873044476,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.1599475093505878,3.0,7.805390685633721e-07,2.859787801279934e-07,7.805390685633721e-07,8.272087461487805e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.199946537301525,3.0,5.290378231473157e-06,1.9383218265256495e-06,5.290378231473157e-06,5.606698395718298e-07,0.05606698395718298,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.239945565252462,3.0,3.0877531792531324e-07,1.1313102996425482e-07,3.0877531792531324e-07,3.2723748735961154e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.2799445932033984,3.0,3.2246412488254104e-06,1.1814642057403027e-06,3.2246412488254104e-06,3.4174476994855697e-07,0.0341744769948557,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.319943621154335,3.0,2.477406386476742e-06,9.076876287434634e-07,2.477406386476742e-06,2.625534471234506e-07,0.026255344712345058,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.359942649105272,3.0,5.52198286094313e-07,2.0231785775525085e-07,5.52198286094313e-07,5.852151035902899e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.3999416770562085,3.0,3.5781760458610413e-06,1.3109944932826471e-06,3.5781760458610413e-06,3.7921209067012877e-07,0.03792120906701288,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.439940705007145,3.0,1.8340572607269248e-07,6.719733569172273e-08,1.8340572607269248e-07,1.943718473699704e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.479939732958082,3.0,2.246100375415017e-06,8.229402873945484e-07,2.246100375415017e-06,2.3803983043297346e-07,0.023803983043297346,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.519938760909019,3.0,1.4876731782459352e-06,5.450629928453935e-07,1.4876731782459352e-06,1.5766235336829618e-07,0.01576623533682962,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.5599377888599557,3.0,5.017376871220706e-07,1.8382978826608327e-07,5.017376871220706e-07,5.3173738480989286e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.5999368168108927,3.0,2.1046370897852117e-06,7.711100850553236e-07,2.1046370897852117e-06,2.2304767029071438e-07,0.02230476702907144,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.6399358447618297,3.0,1.5756963484132577e-07,5.7731347183010545e-08,1.5756963484132577e-07,1.6699097497850835e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.6799348727127663,3.0,1.500146607779263e-06,5.496330858818882e-07,1.500146607779263e-06,1.589842769490633e-07,0.01589842769490633,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.7199339006637033,3.0,8.150081302500037e-07,2.986077702840436e-07,8.150081302500037e-07,8.63738768087597e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.7599329286146403,3.0,2.223982497072019e-06,8.148366009523157e-07,2.223982497072019e-06,2.3569579627139616e-07,0.023569579627139615,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.799931956565577,3.0,9.680638317296423e-07,3.546852743625312e-07,9.680638317296423e-07,1.0259459144190744e-07,0.010259459144190743,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.8399309845165135,3.0,1.420679516303646e-05,5.205174364598228e-06,1.420679516303646e-05,1.5056242136909518e-06,0.15056242136909517,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.8799300124674505,3.0,3.005811731745664e-05,1.1012880801997233e-05,3.005811731745664e-05,3.1855340160654e-06,0.31855340160654,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.919929040418387,3.0,3.7024250844840974e-06,1.3565176322626055e-06,3.7024250844840974e-06,3.9237989937940223e-07,0.039237989937940226,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.9599280683693237,3.0,0.006026651981699314,0.002208082402786726,0.006026651981699314,0.0006386995129445971,63.86995129445971,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,2.9999270963202607,3.0,0.018788016843715335,0.006883670983797361,0.018788016843715335,0.0019911382378997606,199.11382378997607,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.0399261242711977,3.0,0.006234729385377563,0.0022843191018486054,0.006234729385377563,0.0006607513813431106,66.07513813431106,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.0799251522221343,3.0,1.4046248197985742e-06,5.146352164573108e-07,1.4046248197985742e-06,1.4886095812393008e-07,0.014886095812393009,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.1199241801730713,3.0,2.8579755838129036e-05,1.0471229487573632e-05,2.8579755838129036e-05,3.028858508724033e-06,0.3028858508724033,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.1599232081240083,3.0,2.2760810775656206e-05,8.339248043440855e-06,2.2760810775656206e-05,2.412171600547062e-06,0.2412171600547062,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.199922236074945,3.0,1.84727809269012e-06,6.768172879251533e-07,1.84727809269012e-06,1.9577298003222748e-07,0.01957729800322275,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.239921264025882,3.0,2.6046502399325933e-06,9.543080266910838e-07,2.6046502399325933e-06,2.7603864379222026e-07,0.027603864379222024,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.279920291976819,3.0,1.8968262099535119e-06,6.949710366653717e-07,1.8968262099535119e-06,2.0102404786550345e-07,0.020102404786550346,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.3199193199277555,3.0,5.024127384387582e-07,1.840771177846754e-07,5.024127384387582e-07,5.324527985229963e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.359918347878692,3.0,5.389238871388826e-07,1.974543005380658e-07,5.389238871388826e-07,5.7114700711946124e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.399917375829629,3.0,6.993091511789935e-07,2.562172555367407e-07,6.993091511789935e-07,7.411219622636694e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.439916403780566,3.0,1.8324348810172322e-07,6.713789393038512e-08,1.8324348810172322e-07,1.9419990893159064e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,3.4799154317315026,3.0,4.6565404231692134e-07,1.7060923706043845e-07,4.6565404231692134e-07,4.934962412490923e-08,0.01,100000.0,0.01,1.0,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
