driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,claim_level,mechanism
thermal,21.0,1.5874297374934177e-06,7.127105672144986e-06,0.9993650674927085,29.980952024781253,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,23.0,1.5880986277980855e-06,7.130278921518353e-06,0.9997861668262292,29.993585004786876,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,25.0,1.5883861876903489e-06,7.13192049817951e-06,0.9999671999166095,29.999015997498287,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,27.0,1.5884382885986756e-06,7.132784399262536e-06,1.0,30.0,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,29.0,1.588317317125734e-06,7.133260379330044e-06,0.9999238425100868,29.997715275302603,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,31.0,1.588044960114793e-06,7.133550618383373e-06,0.9997523803809655,29.992571411428965,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,33.0,1.5876153622631669e-06,7.133762291146e-06,0.9994819274117128,29.984457822351384,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,35.0,1.5870114246576094e-06,7.133952977632556e-06,0.9991017189957534,29.973051569872602,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,37.0,1.5862208017134359e-06,7.134152388864012e-06,0.9986039829805438,29.958119489416312,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,39.0,1.5852224573844574e-06,7.134378012612186e-06,0.9979754761407476,29.939264284222425,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,41.0,1.5839869990646144e-06,7.134641403590167e-06,0.9971976943857302,29.915930831571906,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
