driver_state,harmonic_order,mean_intensity,raw_peak_intensity,local_background_intensity,normalized_intensity,display_intensity,display_offset,window_half_width,background_inner_width,background_outer_width,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,89.0,0.07649958808844921,0.07665940012839902,0.00015981203994980253,0.000932975765792944,0.000932975765792944,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,91.0,0.08493636696115671,0.08514559132075096,0.00020922435959424456,0.0010358692639970018,0.0010358692639970018,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,93.0,0.0659780262198411,0.0661600849382064,0.00018205871836529504,0.0008046566141871501,0.0008046566141871501,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,95.0,0.06116204843159857,0.06135147072164678,0.0001894222900482062,0.0007459217807416114,0.0007459217807416114,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,97.0,0.057247545361810905,0.05744241583287491,0.00019487047106400547,0.0006981811772888012,0.0006981811772888012,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,99.0,0.04728304628284521,0.04744185080578364,0.0001588045229384328,0.0005766558672676245,0.0005766558672676245,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,101.0,0.11247530497375866,0.1126425542369927,0.0001672492632340461,0.0013717293963643176,0.0013717293963643176,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,103.0,0.009442170988332742,0.009581768644531611,0.0001395976561988696,0.00011515508682742554,0.00011515508682742554,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,105.0,0.07693991996775221,0.0771061253645071,0.00016620539675489,0.0009383459773530476,0.0009383459773530476,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,107.0,0.05665091995267082,0.056805991096233945,0.00015507114356312862,0.0006909048368287661,0.0006909048368287661,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,109.0,0.04938395945166369,0.04949330025908718,0.00010934080742348797,0.0006022782414727853,0.0006022782414727853,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,111.0,0.034737441402639194,0.0348642253429048,0.0001267839402656074,0.00042365183661960566,0.00042365183661960566,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,113.0,0.049764237527659544,0.0498971476476766,0.0001329101200170586,0.000606916047218305,0.000606916047218305,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,115.0,0.081456483839913,0.08152951296205499,7.302912214199694e-05,0.0009934292103831377,0.0009934292103831377,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,117.0,0.01819912442508669,0.018286635839967365,8.751141488067606e-05,0.00022195337872440204,0.00022195337872440204,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
